Hotel_Name,Review_ID,Author,Date,Classification,Quote_Text
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R2,Unknown Author,N/A,Negative,"I would ask for a room to the rear, as the hotel has these florescent LED lights to the front of the hotel which at night means your rooms is not dark.
We had dinner the first night up on the roof top, it was dark, (Seemingly a concept), no menus only QR Codes.  Not a fan of having a phone at the dinner table.  For what its worth in my view a hotel of this ""level"" should not use QR Codes. (I am sure the response will be since covid, or on the grounds of health and safety it is policy.  Fact remains no other covid measures are in place)
When we did get connected the menu was uninteresting.  This made up our minds we wouldn't eat in the hotel during our stay and eat locally, which was a very good choice as it happened for all meals.
I don't know how to describe the bed, some of my worst nights sleep it has to be said.
When we checked in there was a nice welcome note and some treats which was nice, as we didn't eat them they were not removed over the 7 nights stay.  By the time we left they were dry, hard and miserable looking.  Not sure why they weren't removed or replaced.
There was a note that all facilities were closed until March end, GYM, pool.  Never checked to be fair if that was true or not to be fair."
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R3,Unknown Author,N/A,Positive,loved the view at the restaurant
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R4,Unknown Author,N/A,Negative,"We were three people, one of us was very sick that was taken to hospital and the hotel didn't even care although they were noted. They didn't ask if we needed any help and even lemon they didn't try to provide. We ordered a fruite platter so that the sick person can eat something and it took them more than three hours to get it. Moreover, we asked to check the bill before paying and they totally refused before paying fully paid for the extras!!
Our booking was for three people in one room and we received the room, we discovered that it had only one bed, we had to wait hours to receive an extra bed than waited three days till changing the room for another with three single beds.
The staff was very rude and we felt unwanted at the property"
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R5,Unknown Author,N/A,Positive,Amazing location
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R5,Unknown Author,N/A,Negative,All good
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R6,Unknown Author,N/A,Positive,"Room, breakfast, staff"
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R6,Unknown Author,N/A,Negative,There was cigarette smell in the room early in the morning
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R7,Unknown Author,N/A,Negative,"When we booked the hotel room, we had information that there was also a pool, and we took it on this basis. Actually, there was no pool in the hotel. We learned about it when we arrived at the place. A group of liars."
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R8,Unknown Author,N/A,Positive,"We had an absolutely amazing time at Hilton Moda
The staff were attentive and went out of their way to ensure that we were comfortable
The attentive and knowledgeable staff ensured that our stay was a memorable one, providing excellent recommendations and ensuring our satisfaction."
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R9,Unknown Author,N/A,Positive,Breakfast and friendly breakfast staff
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R9,Unknown Author,N/A,Negative,"I used to stay at Double Tree by Hilton Moda in Kadikoy before during my business trips and this time I chose this hotel based on my previous experience, but, unfortunately, I have to admit that the level of service at the hotel has dropped significantly. The bottles with shampoo and conditioner were empty, I had to constantly remind to replace them, cleaning was not perfect, only the staff at breakfast were pleasant. We booked a New Year's Eve dinner on the rooftop restaurant that was advertised there, but were very disappointed. 
When we arrived at the restaurant on 12th floor, me and my child were seated at a table right next to the stage, at the exit, although when the event manager showed the restaurant the day before, she assured that all the tables would be positioned so that we have a view of the Bosphorus. We didn’t get anything like that, we sat right at the exit, next to the DJ stand. I paid the full price of the dinner for three of us, incl the price for the child without any discounts, and did not receive what was promised. At the end of the evening, a fire broke out on the table from a candle and tinsel nearby and started to quickly spread across the table. The waiters put out the fire with almost their bare hands. My child was scared and cried, thank God he was not hurt. My accessories were damaged, but I didn’t pay much attention to it then, more worried about fire safety. I started looking around and saw no fire extinguishers. The staff simply put a new tablecloth and set the table. Well, I received no apology or interest in smoothing out the experience from the hotel staff either that evening or after. New Year's Eve was ruined, my child and I went to our room. From now on, I will avoid these hotels on my trips, and especially this hotel."
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R10,Unknown Author,N/A,Negative,My room was much smaller than I expected.
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R11,Unknown Author,N/A,Positive,Hotel great position good.
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R11,Unknown Author,N/A,Negative,Breakfast should be free included in price
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R12,Unknown Author,N/A,Positive,"Excellent hotel with excellent location, from arrival to the last day of my stay I felt the full support of all staff, very friendly and helpful team. Guest Relation Manager Ozgur and Celil and their team were always with me to help during my stay. They made my stay more enjoyable."
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R13,Unknown Author,N/A,Positive,"Spectacular breakfast, comfortable rooms, exceptional head concierge, location."
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R14,Unknown Author,N/A,Positive,Everything was excellent.
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R15,Unknown Author,N/A,Positive,Modern beutiful hotel with pretty much everything you need there
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R16,Unknown Author,N/A,Positive,Good location. Friendly staffs. Clean room and nice view from the rooftop restaurant!!
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R17,Unknown Author,N/A,Positive,"Excellent location! 
Metro and ferry stations are just in a two minute walk. We used ferry from Kadikoy to Karakoy station to get to main tourist attractions. Metro from Sadiha Gokcen airport goes directly to the hotel (Kadikoy station). 
There are a lot of cafes, pubs and supermarkets nearby. Corniche is just opposite to hotel, we went there to see a sunset.
Perfect breakfasts and amazing staff! The room is very clean and cozy. We enjoyed our stay here! 👍"
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R18,Unknown Author,N/A,Positive,"The location was great in terms of catching a fairy to the other side for sightseeing, the hotel staff were very friendly and approachable which is always a bonus when travelling to another country."
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R19,Unknown Author,N/A,Positive,The meals and staff are so pleasant
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R19,Unknown Author,N/A,Negative,If only they could specify that anything on top of the table You should not eat or else you pay. Just have tea and coffee nothing else. 😋
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R20,Unknown Author,N/A,Positive,Staff
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R20,Unknown Author,N/A,Negative,It is NOT 5 star hotel. May be 2-3 star.
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R21,Unknown Author,N/A,Positive,Staff
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R21,Unknown Author,N/A,Negative,"This property IS NOT 5 star property, MAY BE 3 STAR."
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R22,Unknown Author,N/A,Positive,"Can’t tell nothing bad, but only good about this hotel. Also the location is excellent."
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R23,Unknown Author,N/A,Positive,Everything was good and especially the guy name is Özgiir Amazon
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R23,Unknown Author,N/A,Negative,Nothing
 DoubleTree by Hilton Istanbul - Moda, DO_P6_R24,Unknown Author,N/A,Negative,"smoking smell in the room, even though it was a non-smoking room. No bath robe.
rather dirty ceiling and floors."
 DoubleTree by Hilton Istanbul - Moda, DO_P7_R1,Unknown Author,N/A,Positive,"The hotel could have one of the best locations on the Anatolian Side. During my three days stay in Istanbul, I took the ferry from Moda to cross the sea several times. The dock is only five minutes away from the hotel, so I never had to worry about getting stuck in the city’s traffic.
The front desk staff were polite and professional. They treated each other in a friendly manner in front of the guests. The housekeeping staff also did a great job every time."
 DoubleTree by Hilton Istanbul - Moda, DO_P7_R1,Unknown Author,N/A,Negative,"The “Lagazetta” Restaurant, which also offers room service, was a bit hard to reach by phone. Each time I called, my first attempt went unanswered, and they picked up on my second or third try. On my first day, I assumed that it might just be a rush hours for them. But the same thing happened on the following days at different hours. So if you think you might get hungry, it’s a good idea to plan ahead and allow at least half an hour just to place your order.
I also felt a little uncomfortable seeing such a strong security presence at the entrance, and the staff didn’t always come across as warm or welcoming. While I appreciate the importance of safety, the approach at times felt more like entering a military base or that kind of restricted area than arriving at a hotel. With the help of modern technology and a few guest friendly adjustments, I’m sure the hotel could maintain its high security standards while creating a more relaxed and inviting atmosphere."
 DoubleTree by Hilton Istanbul - Moda, DO_P7_R2,Unknown Author,N/A,Positive,At this price all can be improved just to target the excelence but at the same time honestly nothign to complain.
 DoubleTree by Hilton Istanbul - Moda, DO_P7_R3,Unknown Author,N/A,Positive,"The location is great, close to moda & kadıköy meydanı.. and the staff are all very friendly & helpful"
 DoubleTree by Hilton Istanbul - Moda, DO_P7_R3,Unknown Author,N/A,Negative,The bathroom has a banyo as the only facility for shower which is not comfortable for us
 DoubleTree by Hilton Istanbul - Moda, DO_P7_R4,Unknown Author,N/A,Positive,location
 DoubleTree by Hilton Istanbul - Moda, DO_P7_R4,Unknown Author,N/A,Negative,View to the ruins calls “city view”
 DoubleTree by Hilton Istanbul - Moda, DO_P7_R5,Unknown Author,N/A,Positive,"We travelled to this hotel for a hospital visit, All the staff were very helpful my mum was in a wheelchair and the staff went above and beyond to make sure we was comfortable.
The chef came over to us at breakfast to see if there was anything extra my mum would like. The boys in reception would always help us when we came in and out of the hotel.
Overall was an amazing experience especially it the stressful time we are going through they definitely helped boost moral.
We will be returning.
The hotel is also very central. Great location!"
 DoubleTree by Hilton Istanbul - Moda, DO_P7_R6,Unknown Author,N/A,Positive,The location and the views were good.
 DoubleTree by Hilton Istanbul - Moda, DO_P7_R6,Unknown Author,N/A,Negative,"The staff is terrible, rude and entitled and disrespectful, a bit racist as well. I’ve asked for plates and cutlery to the room and my dad also asked for them and 2 hrs passed by and no one came. My dad went down to get the plates and heat up some food they got for me as this was on my wedding reception day. They kept sending him back and forth to go the kitchen and manager and main desk. In the end they said the policy was not to heat outside food and my problem is they could say that in the first place. Now as soon as my local in-laws came in, staff had very different behaviour. If these people do not want to serve foreigners or tourists then they shouldn’t be working at the hotel, just close it or find a different job. I’ve never had this experience before in any hotel anyway, very rude behaviour in general and very unprofessional gestures and facial expression that tells you you are not welcome there. They went above and beyond for the booking that my partner made under his room as he was a local person."
 DoubleTree by Hilton Istanbul - Moda, DO_P7_R7,Unknown Author,N/A,Negative,The check out service could be ebtter. They took a while posting the bill and held funds for longer than necessary.
 DoubleTree by Hilton Istanbul - Moda, DO_P7_R8,Unknown Author,N/A,Positive,"Service, location, facilities were great. Only thing was the Turkish hamam was not working"
 DoubleTree by Hilton Istanbul - Moda, DO_P7_R8,Unknown Author,N/A,Negative,"Everything was great. Concierge team (Cem & Mahmut), room service/bartender (Muhammad) and few others were absolutely wonderful, a credit to the hotel"
 DoubleTree by Hilton Istanbul - Moda, DO_P7_R9,Unknown Author,N/A,Positive,Location is awesome
 DoubleTree by Hilton Istanbul - Moda, DO_P7_R9,Unknown Author,N/A,Negative,"It is an old hotel. Room was always hot and the guests are not allowed to control the air conditioner (which is set to 24 degrees). Since the building is surrounded by glass, the room temperature rises quickly when the sun hits and the air conditioner is not enough to cool the room. The room wasn’t clean. The bathroom was old and dirty. The floor is covered with carpet which was full of dust and stains. The tv has around 50 channels but no apps like Netflix etc. We brought our own Chrome-cast but because the tv was using local internet and not the wifi which was provided to the guests, it wasn’t possible. Overall bad experience."
 DoubleTree by Hilton Istanbul - Moda, DO_P7_R10,Unknown Author,N/A,Positive,"nice and clean , access to city via metro and ferry , well trained staff, Mustafa , Mahmut, Erkan  are caring and know their job well, friendly, good knowledge of English, welcoming,,,,I recommend this place, and definitely be back."
